-11.05089000537367,0.0
47.94700596314564,60.78751104777069
-6.422274636744275,-3.688879454113935
-10.047587896509883,0.0
-15.47047419318988,-12.283033686666304
-12.125722119029184,0.0
-5.054928635323195,0.0
-10.953893686258112,-3.401197381662154
33.25817432208631,41.01056586836498
40.89149362499932,243.54600614853692
-63.924242390474674,-2.9957322735539895
-65.48301751339635,-64.1631407131292
-3.401197381662154,0.0
-7.257623022121486,0.0
-14.854970770137598,0.0
96.36956688606772,117.9558874838911
-38.22823032267613,0.0
0.12585290892236145,0.0
-35.06553835797503,-8.242756345714474
37.16995419625026,4.905274778438432
73.16013794706335,6.6846117276679315
-41.35338413737222,-6.396929655216143
-5.572123707374665,0.0
-49.48935552708161,0.0
-4.60517018598809,0.0
-112.20407648959927,-10.085809109330082
6.059126766481306,-2.9957322735539895
100.7884232156104,177.2039886723029
-17.037857729539155,-2.9957322735539895
30.6812384531056,181.4334357073118
-28.35339948005315,0.0
-30.61511298910694,-129.7945957410792
-14.350819253459296,-51.14940562122288
-6.303618994693004,0.0
-50.58367564438878,-73.46345875543653
-137.3837143100015,-46.32227846442977
-8.536995818712414,0.0
-45.807474633217005,-132.98960229131472
92.10840697000044,244.24080874030585
47.161858975523856,44.13872007785735
-18.1567151981179,0.0
-19.17937932651848,0.0
108.53192555330168,74.09479914263198
-1.2546355938383584,0.0
-5.261968779070823,0.0
-102.32924564631296,-43.96757737029671
-123.46520169400549,-7.649692623711511
-36.44201947707885,-5.991464547107979
-0.5317444284890804,0.0
-32.561671121337376,-125.50247661870438
-83.9615861494991,-89.02715597054711
-9.243538505790497,0.0
-154.22386024971868,-159.90358353213173
-81.19328959862041,0.0
-35.56937663516316,0.0
-17.037857729539155,-2.9957322735539895
1.9642402310298452,0.0
-5.820011459183615,0.0
-105.67978023846268,-18.379858749432103
-59.36418637036793,0.0
-101.0721905064565,-32.97652736527904
-23.141052240590447,0.0
-73.79907323376099,-16.03905244361787
-6.133612120653076,0.0
-31.87930681711657,-5.991464547107979
-105.67978023846268,-56.21091757582258
13.012453244724654,0.0
11.629958200745858,0.0
-68.3227264817801,0.0
-13.429848077152297,0.0
-16.791040124200755,-5.991464547107979
94.4168709754552,181.4334357073118
-98.49089201099342,-107.85784383689267
-8.107693146675082,0.0
101.24040833935344,178.86034412356346
-9.023983878549238,-6.684611727667924
